"REC_NUM","FINALWT","AGYOWNK","LFSSTAT","PROV","CMA","AGE_12","SEX","MARSTAT","EDUC","IMMIG","EFAMTYPE","HRLYEARN","COWMAIN","PERMTEMP","FIRMSIZE","SURVYEAR","UNION","NOC_10","UTOTHRS","TENURE","HRSTOT"
2430,45,0,1,46,0,7,1,6,2,3,1,25.4001495886313,1,1,2,2018,1,7,40,71,2040
43509,173,1,1,13,0,4,1,1,2,3,3,33.866866118175,2,1,4,2018,2,8,84,62,4284
69723,132,2,1,47,0,6,1,1,4,3,3,42.4173712528824,2,1,3,2017,1,8,40,3,2040
28307,73,3,1,35,0,7,1,1,4,3,3,43.5049961568025,2,1,3,2017,1,8,40,240,2040
83014,139,0,1,13,0,11,1,5,2,3,1,19.2117044623263,1,1,4,2020,1,7,40,137,2040
99202,161,3,1,24,0,6,1,1,4,3,3,17.075710991545,2,1,3,2017,2,10,40,9,2040
73217,85,2,2,13,0,6,1,1,6,3,3,33.33,1,1,4,2021,1,5,45,215,2160
13654,774,1,1,59,9,6,2,1,6,2,3,27.4285923753666,2,1,2,2019,2,3,40,4,2040
7542,81,1,2,24,0,2,2,2,2,3,3,15.5,2,1,1,2021,2,7,40,58,0
62855,282,0,1,12,0,9,2,5,2,3,18,13.41,1,2,2,2021,2,5,5,7,255
40392,122,0,1,46,6,2,2,6,3,3,4,13,2,2,1,2021,2,6,40,1,2040
3439,49,0,1,11,0,1,2,6,1,3,6,12.2238219895288,2,2,1,2018,2,7,35,2,1785
83674,69,2,2,35,0,7,2,1,5,3,3,40.7037397157816,1,1,3,2018,1,5,35,240,1645
73621,100,3,1,12,0,7,2,1,5,3,3,21.5458493466564,1,1,1,2017,1,5,37.5,95,1912.5
57040,909,0,1,35,4,4,2,2,2,3,18,18.1144842721288,2,1,4,2020,2,2,37.5,41,1912.5
32104,172,2,2,12,0,6,2,1,5,3,3,26.9721407624633,1,1,4,2019,1,2,5.8,157,290
61446,78,0,1,24,0,2,2,2,4,3,2,21.7524980784012,1,1,4,2017,1,2,35,32,1785
4343,223,0,1,10,0,2,1,6,3,3,4,12.4213606437454,2,1,1,2020,2,7,24,38,1224
36529,640,0,1,59,9,9,2,1,4,2,2,14.3678519061584,2,1,4,2019,2,7,18,4,918
76997,143,0,1,13,0,1,1,6,2,3,10,14.69,1,2,4,2021,2,3,40,2,2040
38564,788,0,1,24,2,12,1,2,5,3,5,25.9347507331378,2,1,4,2019,2,4,31,147,1581
57930,441,0,1,35,0,2,1,6,3,3,4,12.7252113758647,2,1,3,2017,2,7,15,75,765
4095,115,0,1,13,0,1,2,6,1,3,3,11.75,2,4,4,2021,2,7,15,4,765
8442,80,0,1,13,0,10,2,1,4,2,2,22.2251308900524,2,1,1,2018,2,2,37.5,240,1912.5
17011,173,0,1,48,7,3,2,6,6,3,1,35.6131264023934,2,1,1,2018,2,3,40,35,2040
26657,73,0,1,46,6,4,1,2,4,3,2,36.5985780169101,2,1,3,2017,2,3,40,123,2040
38964,243,0,1,35,0,2,2,6,3,3,18,15.8750934928945,2,2,2,2018,2,7,30,27,1530
95677,97,0,1,13,0,1,2,6,1,3,3,11.9299853372434,2,4,4,2019,2,7,20,3,1020
42825,789,0,1,35,0,8,2,1,2,3,18,16.4686539868325,2,1,4,2020,2,2,44,109,2244
15379,149,2,1,59,0,5,2,1,1,3,3,24.3418100224383,2,1,2,2018,2,2,40,192,2040
102890,59,0,1,11,0,3,1,1,4,3,2,21.7524980784012,2,1,1,2017,2,8,40,93,2040
7759,276,2,1,35,0,7,1,1,6,3,3,24.8427212874909,1,3,4,2020,2,1,20,10,1020
69032,297,4,1,35,0,7,1,1,5,3,4,41.3079938508839,2,1,4,2017,2,10,40,240,2040
76269,148,0,2,47,0,2,1,6,2,3,1,12.4213606437454,2,1,2,2020,1,7,20,7,740
7356,260,0,1,35,0,2,1,6,4,3,1,14.8167539267016,1,3,1,2018,2,8,40,3,2040
25503,140,0,1,13,0,1,2,6,3,3,3,11.6417352281227,2,1,4,2018,2,7,30,6,1530
57826,1070,0,1,59,9,8,1,1,2,2,11,21,2,1,1,2021,1,4,56,13,2856
46283,701,0,1,59,9,6,2,2,4,2,2,40.2169035153328,1,1,4,2018,1,4,42,64,2142
56869,145,0,1,47,0,7,2,2,2,3,2,32.6777859237537,2,1,4,2019,1,2,52,12,2652
23143,104,2,1,47,0,6,2,2,3,3,3,12.9673753665689,2,1,1,2019,2,7,2,20,102
50847,117,1,1,59,0,4,1,2,5,3,3,48,2,1,3,2021,2,3,40,132,2040
43012,77,0,1,13,0,8,1,3,4,3,1,18.9971952131638,2,1,2,2018,1,7,30,20,1530
74024,347,0,1,48,8,7,1,5,2,3,18,43.0155649500384,2,1,4,2017,2,8,40,105,2040
37838,591,0,1,24,0,1,2,6,1,3,3,13.5599853694221,2,3,4,2020,2,10,12,5,612
17212,172,2,2,24,0,7,1,5,4,3,14,41,2,1,4,2021,2,10,42,108,2058
62307,117,3,1,48,0,7,2,1,4,1,3,31.0534016093636,2,1,1,2020,2,2,40,97,2040
59619,255,0,2,35,0,12,1,4,4,2,1,23,1,1,4,2021,1,5,5,240,190
32455,1272,0,1,35,4,3,2,6,5,3,1,26.5156891495601,2,1,2,2019,2,4,47,21,2397
5175,125,0,1,13,0,2,1,6,4,3,10,20.7022677395757,2,1,1,2020,2,8,40,71,2040
36849,228,0,1,35,0,9,1,5,1,3,1,9.46233666410454,2,1,2,2017,2,8,51,73,2601
52806,892,0,1,59,9,7,1,1,5,2,2,37.326188734455,2,1,2,2020,2,3,40,26,2040
77962,175,0,1,59,0,1,1,6,1,3,6,20.5561106840892,2,1,4,2017,2,8,30,10,1530
19902,159,2,1,24,0,6,2,1,4,3,3,46.8548808608762,1,1,4,2017,1,2,37.5,214,1912.5
24955,563,0,2,48,8,4,2,1,5,3,2,51.1183704842429,1,1,4,2017,1,4,44,111,2200
64363,166,0,2,13,0,4,2,2,6,3,2,29.2647727272727,2,1,4,2019,2,2,37.5,22,1875
10753,209,4,1,35,0,10,1,1,4,3,7,21,2,1,1,2021,2,7,33.7,47,1718.7
9110,169,1,2,13,0,4,1,1,4,3,3,14.0878931967813,2,3,3,2020,1,3,84,17,4116
31625,110,0,1,13,0,1,2,6,4,3,15,23.4867227505487,2,1,2,2020,2,4,40,26,2040
95969,110,3,1,48,8,8,2,1,6,3,3,106.267875841436,1,1,4,2018,2,5,45,186,2295
43703,234,0,1,59,9,3,2,2,5,3,5,38.1002243829469,1,1,1,2018,1,4,48,34,2448
24690,73,3,1,46,6,7,2,1,2,2,9,15,2,1,1,2021,2,10,40,18,2040
64723,108,1,1,24,0,7,1,1,4,3,3,36.5985780169101,2,1,4,2017,1,2,40,122,2040
89586,104,0,1,48,8,9,1,6,4,3,1,26.9721407624633,2,1,2,2019,2,8,42,83,2142
93238,147,0,1,13,0,1,1,6,1,3,3,13.2267228739003,2,4,4,2019,2,7,20,4,1020
54427,876,0,1,35,3,3,2,6,5,3,7,19.6671543525969,2,4,3,2020,1,5,40,6,2040
30294,44,3,2,11,0,7,2,1,2,3,3,17.79,2,1,4,2021,2,7,35,240,1715
33941,386,0,1,35,0,9,2,1,1,3,8,16.9334330590875,2,1,1,2018,2,2,20,150,1020
94313,103,0,1,24,0,9,2,6,4,3,1,13.4832460732984,2,1,2,2018,2,5,30,6,1530
92263,81,2,1,46,6,7,2,1,4,3,14,23.2686583577713,2,1,2,2019,2,2,37.5,14,1912.5
101741,926,0,1,59,9,3,2,6,5,3,1,11.2895465026902,1,3,4,2017,2,4,40,15,2040
49067,154,0,1,35,0,11,2,1,2,3,2,14.491587417703,2,1,1,2020,2,2,24,240,1224
3759,116,0,1,24,0,4,2,6,2,3,18,13.0514988470407,2,1,1,2017,2,7,35,25,1785
87337,195,1,2,46,0,4,2,1,2,3,3,22.2251308900524,2,1,1,2018,2,8,40,100,0
65643,789,0,1,59,9,3,1,6,5,2,18,35.0323981552652,2,1,4,2017,2,3,40,31,2040
10224,227,0,1,10,0,8,2,1,2,3,18,18.46,2,1,1,2021,2,2,25,75,1275
56038,334,0,1,59,0,1,2,6,1,3,14,11.6919677171407,2,1,4,2017,2,7,15,13,765
71267,259,0,1,46,6,2,2,6,2,3,1,20.19,2,1,3,2021,2,2,40,35,2040
74538,859,4,1,59,9,9,1,1,4,2,4,24.3418100224383,1,1,2,2018,1,4,40,240,2040
2928,330,2,1,24,0,8,1,1,1,3,3,21.1667913238594,2,2,1,2018,2,9,45,62,2295
66104,362,0,1,24,0,2,1,6,2,3,3,14.1391237509608,2,1,1,2017,1,8,40,16,2040
21657,120,3,1,48,7,6,2,1,5,2,3,23.4104712041885,2,1,1,2018,2,2,40,158,2040
78554,126,0,1,35,0,3,2,2,4,3,2,23.2834704562453,2,1,3,2018,2,2,18,145,918
57434,547,1,1,24,0,4,1,2,1,3,6,16.3143735588009,2,1,4,2017,1,8,30,216,1530
86864,155,2,1,47,0,5,2,1,4,3,3,19.5772482705611,2,1,1,2017,2,2,50,62,2550
82668,161,0,1,12,0,1,2,6,2,3,15,11.0446598390636,2,2,1,2020,2,7,30,1,1530
76984,744,0,1,35,5,1,1,6,2,3,6,14.491587417703,2,2,4,2020,2,7,22,30,1122
45508,745,0,1,48,8,6,2,1,5,1,2,41.4045354791514,1,4,4,2020,1,4,24,13,1224
22816,256,0,1,59,9,3,2,6,5,1,1,33.4662182936203,2,1,4,2017,2,3,52.5,3,2677.5
71716,161,3,1,12,0,8,2,1,5,3,3,21.7524980784012,2,3,4,2017,2,3,25,7,1275
57487,215,4,1,24,0,8,1,1,4,3,4,37,2,1,4,2021,1,9,77,144,3927
3962,342,1,1,35,0,7,1,1,5,2,3,30.29,2,1,4,2021,2,2,40,82,2040
25467,100,0,1,59,0,4,2,1,2,1,2,17.6356304985337,2,1,2,2019,1,10,40,20,2040
80612,1618,0,1,35,4,3,2,1,5,1,2,17.07937088515,2,1,2,2020,2,1,40,7,2040
34241,563,0,1,48,0,1,1,6,3,3,3,27.21,2,2,4,2021,2,10,42,3,2142
53810,910,0,1,24,2,3,2,6,4,2,1,27.375518831668,2,1,4,2017,2,2,37.5,63,1912.5
86947,319,0,1,35,0,4,1,6,2,3,8,31.1217008797654,2,1,1,2019,1,8,35,10,1785
25125,1006,1,1,48,8,4,2,1,4,3,3,34.1587417702999,2,1,3,2020,2,3,35,5,1785
6056,354,0,1,24,0,9,2,1,2,3,2,22.9,2,1,2,2021,2,7,39.5,217,2014.5
53505,965,0,2,35,4,9,2,1,4,2,18,14.8167539267016,2,1,4,2018,2,10,40,116,1920
25435,642,0,1,48,8,5,2,1,4,3,2,79.6209217264082,2,1,4,2020,2,3,40,72,2040
34134,96,0,1,47,0,9,2,2,5,3,8,46.3764397905759,2,1,4,2018,2,2,37.5,91,1912.5
22778,653,1,1,48,8,4,1,1,4,3,6,26.1029976940815,2,1,4,2017,1,8,84,62,4284
61222,195,0,1,59,0,1,1,6,1,3,3,15.2267486548809,2,1,1,2017,2,8,60,9,3060
28135,335,2,1,59,0,5,2,1,2,3,3,20.1210607225211,2,1,2,2017,2,2,22.5,23,1147.5
84966,110,1,1,24,0,3,1,2,4,3,3,31.0534016093636,2,1,4,2020,1,8,36,30,1836
26473,171,0,1,24,0,1,2,6,0,3,3,13.4860703812317,2,1,4,2019,2,7,25,1,1275
34576,889,0,1,24,0,4,1,6,2,3,1,17.5578534031414,2,1,3,2018,2,8,40,50,2040
75314,234,0,1,35,0,4,1,1,4,3,2,44.6077712609971,1,4,2,2019,1,8,40,7,2040
88798,199,1,1,35,0,5,1,1,5,3,3,42.3335826477188,1,1,4,2018,2,3,6,41,306
76169,732,0,1,59,9,10,1,1,6,3,2,87.2756231671554,2,1,3,2019,2,3,40,240,2040
30291,257,0,1,35,0,10,1,6,2,2,18,14.5234604105572,2,1,1,2019,2,7,22,19,1122
44263,408,0,1,35,0,3,2,2,4,3,2,22.9659685863874,2,1,4,2018,1,7,38,49,1938
61728,223,0,1,35,0,1,2,6,1,3,3,12.3989239046887,2,2,1,2017,2,7,12,3,612
11869,1148,2,1,24,2,6,1,1,4,3,3,38.1637247569185,2,1,3,2018,2,7,40,68,2040
64558,883,4,1,59,0,9,1,1,5,1,7,69.67,2,1,4,2021,2,3,45,240,2295
23537,105,0,1,59,0,9,1,1,1,2,18,17.6356304985337,2,1,2,2019,1,7,42,178,2142
76909,993,0,1,35,3,3,1,6,6,2,7,60.1,2,1,2,2021,1,3,40,5,2040
20538,216,0,2,35,0,1,1,6,1,3,3,15.5608504398827,2,1,4,2019,2,7,12,8,600
74644,176,0,1,13,0,3,2,1,6,3,2,36.1737903225806,1,3,4,2019,1,2,37.5,2,1912.5
28925,89,0,1,48,0,9,2,1,4,3,8,36.308651026393,2,1,4,2019,2,7,60,48,3060
51972,569,0,1,48,8,5,1,6,4,3,1,31.5411222136818,2,1,3,2017,1,8,40,34,2040
2917,966,0,1,35,4,2,2,6,5,3,7,15.3459237097981,2,3,4,2018,2,2,37.5,3,1912.5
46079,623,2,1,48,7,7,1,1,5,3,3,74.816568914956,2,1,2,2019,2,1,40,5,2040
71398,1100,0,1,59,9,4,2,2,5,1,2,27.3683979517191,2,1,3,2020,2,6,40,46,2040
99728,124,3,2,46,6,9,1,1,6,3,3,26.4584891548242,2,1,3,2018,2,1,40,240,2000
68010,98,0,2,48,7,7,2,5,2,3,18,33.9882782475019,2,1,4,2017,2,2,40,11,2000
84018,57,0,1,46,6,7,2,1,4,3,2,19.8382782475019,2,1,2,2017,2,4,36,43,1836
23778,123,0,2,47,0,7,1,1,2,3,5,37.2640819312363,2,1,4,2020,2,9,90,20,3510
61937,405,0,1,35,0,12,2,5,4,3,1,17.5,2,1,4,2021,2,2,15,193,765
71941,218,0,1,59,0,12,2,4,5,3,18,50,1,1,1,2021,2,5,35,12,1785
16732,80,1,1,46,6,5,2,1,6,3,3,12.9,2,1,4,2021,2,7,30,122,1530
39076,85,2,1,12,0,5,2,6,4,3,14,18.662646627566,2,1,1,2019,2,2,41,5,2091
95638,690,0,1,24,2,11,1,1,5,3,5,13.5379398826979,2,1,4,2019,1,7,20,2,1020
20389,69,0,1,13,0,10,1,1,4,3,2,35.862573313783,2,1,4,2019,1,8,40,240,2040
36002,434,1,1,35,0,5,1,2,4,3,3,18.520942408377,2,1,2,2018,1,8,45,37,2295
62793,395,0,1,35,0,1,1,6,2,3,3,19,2,1,2,2021,2,2,44,13,2244
79302,229,1,1,10,0,7,1,1,5,3,3,41.83,2,1,4,2021,2,1,40,114,2040
17092,1337,1,2,24,2,3,2,1,5,1,3,22.1824798829554,1,3,4,2020,1,2,35,12,1435
1105,99,0,1,35,0,10,2,1,5,3,2,59.62,2,1,2,2021,2,1,40,179,2040
44173,113,0,1,59,0,1,2,6,1,3,14,13.4938294689604,2,1,4,2018,2,7,20,3,1020
30875,384,1,1,48,8,4,2,1,2,1,3,16.5618141916606,2,1,4,2020,2,8,16,10,816
33389,235,0,1,46,0,3,1,2,4,1,2,17.130092236741,2,1,4,2017,1,10,40,21,2040
21784,197,0,1,24,0,10,2,1,4,3,2,26.4989027066569,2,1,3,2020,2,6,37.5,240,1912.5
37498,235,3,2,24,0,7,1,1,4,3,3,58.8668983174835,2,1,4,2020,2,3,35,31,1750
67411,502,0,1,35,3,9,1,5,1,3,1,38.1002243829469,2,1,2,2018,2,8,40,103,2040
25483,53,2,1,11,0,6,2,1,4,3,9,40.3694220921726,1,1,4,2020,1,4,37,63,1887
71269,179,3,1,35,0,8,2,1,2,3,3,18.435242121445,2,1,4,2017,2,7,40,69,2040
62797,649,1,1,35,3,6,2,1,6,3,3,50.1938893159108,1,1,3,2017,2,3,37.5,94,1912.5
40015,441,0,1,35,0,3,2,6,5,3,2,22,2,1,4,2021,2,7,20,61,1020
56921,56,0,1,46,6,11,1,5,0,2,1,22.689685442575,2,3,3,2020,2,7,40,203,2040
56826,109,4,1,10,0,6,2,1,4,3,4,29.8664589442815,1,1,4,2019,1,2,40,200,2040
39141,304,0,1,35,0,1,2,6,4,3,6,16.3143735588009,2,1,1,2017,2,2,44,25,2244
12417,419,4,1,24,0,9,2,1,2,3,4,20.7022677395757,2,1,1,2020,2,2,40,51,2040
4249,1223,2,1,24,2,4,2,6,4,3,14,17.5969275786394,2,1,1,2020,2,5,40,7,2040
47238,112,0,1,24,0,11,1,1,4,3,5,16.3143735588009,2,3,4,2017,2,3,40,14,2040
4478,597,3,1,24,0,9,1,1,5,3,3,51.7556693489393,2,1,1,2020,2,2,40,54,2040
68937,261,4,1,35,0,9,1,1,2,2,7,14.1391237509608,2,1,4,2017,2,7,30,9,1530
23716,938,0,1,24,2,1,1,6,3,3,3,12.2357801691007,2,2,1,2017,2,7,25,1,1275
97948,71,0,2,46,0,10,1,4,4,3,1,59.8470307917889,1,3,3,2019,1,5,15,95,720
54126,820,2,1,59,9,6,1,1,2,2,6,25.9347507331378,2,1,2,2019,2,8,50,220,2550
55399,74,0,1,35,0,11,2,6,4,3,1,23.341275659824,2,1,4,2019,2,3,40,240,2040
78439,116,0,1,47,0,5,2,6,5,3,1,31,1,3,4,2021,2,5,36.5,5,1861.5
27666,142,0,1,13,0,12,1,3,4,3,1,13.39,2,1,1,2021,2,8,14,45,714
43832,429,1,1,24,0,4,2,2,4,3,3,36.2289685442575,1,1,4,2020,1,4,35,158,1785
48703,226,0,1,35,0,7,1,1,4,3,2,42.5641129032258,2,1,4,2019,1,3,37.5,238,1912.5
74410,197,4,1,35,0,7,2,1,4,3,4,39.1585639491399,1,1,4,2018,1,4,37.5,207,1912.5
86356,178,0,1,24,0,1,2,6,3,3,6,13.8672175249808,2,3,2,2017,1,5,40,1,2040
53715,19,0,1,35,0,9,2,6,4,3,1,43.2366861741039,2,1,4,2020,2,3,45,92,2295
10505,235,1,2,12,0,6,2,2,6,3,3,47.2011704462326,1,1,4,2020,1,5,35,204,0
74131,422,0,1,35,0,4,1,1,5,3,5,44.5926210607225,2,1,4,2017,2,8,40,89,2040
30781,64,0,1,47,0,8,2,6,1,3,1,23.8076079005121,2,1,3,2020,1,7,30,74,1530
82341,106,0,1,48,0,7,2,1,2,3,2,20.7022677395757,2,1,3,2020,2,2,38.5,26,1963.5
62421,546,0,1,24,1,2,2,6,4,3,4,14.6261521580102,2,3,2,2020,2,5,40,1,2040
93515,497,2,1,48,0,6,2,2,2,3,3,17.6086471944658,1,1,4,2017,1,2,38,69,1938
60240,245,3,1,35,0,8,2,1,5,3,3,43,1,1,3,2021,1,4,36,127,1836
63753,134,0,1,46,0,9,2,1,0,2,2,13.7584143605086,2,1,1,2018,2,7,25,28,1275
58304,877,2,1,35,4,6,1,1,5,3,3,57.5136049192929,2,1,4,2017,2,1,40,31,2040
55278,89,1,1,48,0,4,1,1,2,3,3,64.3181818181818,2,1,4,2019,2,9,40,130,2040
23186,178,2,1,13,0,3,2,6,5,3,14,30.8124135280553,2,1,4,2017,1,5,37.5,9,1912.5
82051,153,0,1,46,6,4,1,6,3,2,2,17.6356304985337,2,1,4,2019,1,2,51,3,2601
100346,69,0,1,35,0,8,2,6,4,3,1,19.7104105571848,2,1,4,2019,2,4,42,8,2142
48685,960,0,1,35,0,9,2,1,5,2,2,16.3143735588009,2,1,1,2017,2,1,34,240,1734
14208,1415,0,1,59,9,2,1,6,3,3,18,22.5,2,4,1,2021,2,8,35,19,1785
75594,278,0,1,24,0,8,1,1,4,3,2,29.3658724058417,2,3,1,2017,1,8,40,2,2040
62627,169,1,1,24,0,4,1,1,4,3,3,47.2355495772483,2,1,4,2017,1,8,36,94,1836
2530,250,2,1,24,0,6,1,2,6,2,3,24.4597293343087,1,3,4,2020,1,5,35,27,1785
90189,54,0,1,46,0,12,1,1,2,3,2,12.7000747943156,2,2,2,2018,2,7,30,61,1530
54838,204,3,1,59,9,6,1,5,2,3,14,13.7584143605086,2,4,4,2018,2,7,20,1,1020
12994,148,0,1,24,0,10,2,3,1,3,18,20.2624519600307,1,2,2,2017,1,7,40,207,2040
32731,235,4,1,35,0,7,1,1,4,3,4,54.63,2,1,2,2021,2,10,44,184,2244
19389,166,0,1,24,0,3,2,2,5,3,2,20.7478005865103,1,1,4,2019,1,4,38,11,1938
10799,282,0,1,35,0,1,2,6,2,3,18,13.0514988470407,2,1,4,2017,2,7,40,8,2040
47140,160,0,1,47,0,11,1,1,2,3,5,10.462951575711,2,1,1,2017,2,8,40,229,2040
98961,62,0,1,11,0,2,2,6,4,3,4,12.3296559461481,2,3,4,2018,2,7,48,2,2448
75375,372,4,2,48,0,7,2,1,6,3,4,41.4045354791514,1,1,4,2020,1,5,50,156,2400
7049,138,0,1,13,0,3,2,2,5,3,2,40.3617601844735,2,4,2,2017,1,4,40,6,2040
17603,143,0,1,24,0,9,1,5,4,3,1,41.3297463489623,2,3,1,2017,1,8,35,31,1785
89998,1172,0,1,35,4,2,1,6,2,3,4,14.8167539267016,2,2,1,2018,2,9,30,3,1530
39438,936,0,1,35,4,5,2,1,5,3,2,16.3143735588009,2,1,3,2017,2,7,40,21,2040
54907,102,0,1,12,0,1,2,6,1,3,2,13.4564740307242,2,1,1,2020,2,7,30,9,1530
29559,91,2,1,24,0,5,1,2,4,3,3,18.1543255131965,2,1,1,2019,2,10,55,117,2805
88136,143,1,1,46,6,4,1,1,1,3,3,52.4343966179862,1,1,4,2017,1,5,48,185,2448
48667,1510,0,1,24,2,6,1,6,4,3,1,33.1236283833211,2,1,4,2020,1,7,37.5,235,1912.5
99158,131,3,1,47,0,7,2,1,2,3,3,28.0095307917889,1,1,4,2019,1,7,40,240,2040
24452,1201,0,1,24,2,2,2,6,4,3,7,16.5618141916606,2,1,4,2020,1,7,30,11,1530
14105,229,0,1,35,0,5,2,6,4,3,11,13.5409300538048,2,1,3,2017,2,7,20,97,1020
94390,677,0,1,48,8,4,2,6,4,3,4,16.5982404692082,2,1,4,2019,2,7,35,21,1785
48298,461,0,1,48,0,9,2,1,3,3,2,16.3143735588009,1,3,1,2017,2,2,7,14,357
44652,178,2,1,35,0,7,1,1,2,3,3,27.1906225980015,2,1,1,2017,2,9,60,42,3060
35454,65,0,1,47,0,6,2,6,2,3,1,22.6061331338818,1,1,4,2018,1,2,33,45,1683
10131,139,0,1,10,0,1,2,6,2,3,6,11.9299853372434,2,1,3,2019,1,7,25,15,1275
57947,194,3,2,24,0,7,1,2,0,3,3,15.5267008046818,2,2,1,2020,2,8,60,38,3000
61906,106,0,1,59,0,10,2,1,2,3,8,20.6648731744812,2,1,2,2017,2,7,32,240,1632
63088,259,0,1,48,8,4,2,1,6,1,2,54.3812451960031,1,1,4,2017,2,1,37.5,63,1912.5
20143,106,0,1,47,0,11,1,1,4,3,5,15.5267008046818,1,3,1,2020,2,8,20,45,1020
36825,1013,0,1,24,2,2,1,6,4,3,4,22.8401229823213,2,4,4,2017,1,7,20,16,1020
46512,155,0,1,24,0,2,2,6,6,3,1,29.8768328445748,1,1,4,2019,1,4,7,14,357
69130,112,0,1,46,6,5,2,1,4,3,2,41.7197456993269,2,1,2,2018,2,3,40,87,2040
79660,162,0,1,13,0,7,1,6,2,3,1,22.3944652206432,2,1,4,2018,2,7,37.5,163,1912.5
95934,70,0,1,46,6,8,2,1,4,2,2,19.1965795541891,2,1,4,2017,2,7,37.5,23,1912.5
20967,159,0,1,46,0,7,2,1,4,3,2,21.1667913238594,1,1,4,2018,1,6,38,75,1938
61575,149,0,1,12,0,1,1,6,1,3,4,13,2,4,4,2021,2,7,25,13,1275
91158,78,0,1,48,0,8,2,1,4,3,2,32.7979431563201,2,1,4,2018,2,10,40,58,2040
40290,700,1,1,24,1,4,1,2,2,3,6,18.1144842721288,2,1,2,2020,2,7,40,12,2040
19422,120,0,1,47,0,1,2,6,2,3,14,12.1108266276518,2,4,2,2020,2,7,32,34,1632
53156,582,0,1,48,0,10,2,2,4,3,2,15.8889904901244,2,1,3,2020,2,7,30,7,1530
32243,390,0,1,35,3,5,2,6,6,3,1,30.2563643013899,1,1,4,2020,2,2,37.5,106,1912.5
33295,690,1,1,48,7,6,1,1,4,3,3,61.0556095736724,2,1,3,2018,2,1,40,130,2040
35827,278,2,2,59,0,6,2,1,5,3,3,43.7623410620793,1,1,4,2018,1,5,40,223,1920
70726,125,0,1,12,0,6,1,6,2,2,1,14.9548424289008,2,1,4,2017,1,7,32,239,1632
93917,99,0,2,48,7,5,2,6,2,3,2,34.8934554973822,1,1,3,2018,2,5,35,58,1715
83210,105,0,2,48,0,10,1,1,4,3,2,65.2121433796635,2,1,4,2020,1,8,44,137,2200
16658,107,0,1,35,0,2,2,1,4,3,2,15.8750934928945,2,1,4,2018,2,7,30,13,1530
15624,45,0,1,46,0,1,1,6,2,3,14,20.320119670905,2,3,3,2018,1,2,40,3,2040
89758,798,0,1,59,9,10,1,1,4,2,2,12.5511913912375,2,1,1,2017,2,3,5,23,255
53994,421,0,1,35,0,2,2,6,4,3,4,14.25,2,1,4,2021,1,7,25,39,1275
24849,132,0,1,12,0,10,2,5,4,3,1,19.79,2,1,4,2021,1,5,30,4,1530
53059,74,0,1,48,0,9,1,5,5,3,1,27.1906225980015,2,1,2,2017,2,8,44,3,2244
53510,134,2,2,59,0,7,1,1,4,3,3,39.8104608632041,2,1,4,2020,2,10,80,40,4000
19995,705,2,1,48,8,6,1,2,4,3,3,27,2,1,4,2021,2,3,40,52,2040
27889,781,0,1,48,8,10,1,1,1,3,2,51.92,2,1,2,2021,2,8,50,240,2550
48434,173,2,1,12,0,4,2,1,4,3,3,22.67,2,1,3,2021,2,4,25,162,1275
17291,220,4,1,59,9,9,1,1,5,2,4,23.8599706744868,2,1,3,2019,2,7,40,216,2040
62554,314,0,2,35,0,2,2,6,2,2,7,14.9225878833209,2,1,4,2018,2,7,20,13,1000
85913,230,4,1,35,0,8,2,1,2,3,4,30.4752498078401,2,1,1,2017,2,2,35,18,1785
17791,159,0,1,35,0,7,2,2,2,3,2,39.8104608632041,2,1,4,2020,2,7,35,196,1785
72141,220,1,1,13,0,6,2,1,5,3,3,27.3683979517191,1,1,4,2020,1,5,40,192,2040
29237,341,0,1,59,0,4,1,1,4,3,2,61.4236283833212,1,1,3,2020,2,2,35,35,1785
25139,206,0,1,12,0,4,2,2,5,3,8,21.7644428152493,2,3,1,2019,2,2,62.5,10,3187.5
13991,793,0,1,35,3,4,1,1,6,3,2,74.3107900512071,1,1,4,2020,2,5,37.5,89,1912.5
3736,131,0,1,47,0,8,2,1,4,3,2,37.9943904263276,1,1,4,2018,1,3,37.5,224,1912.5
63866,151,0,2,46,0,7,2,2,2,3,2,20.9552785923754,2,1,1,2019,2,7,40,117,1840
59330,516,0,1,35,0,2,2,6,4,3,1,17.8479246733282,2,3,4,2017,1,2,40,12,2040
58560,92,2,1,46,6,6,1,1,4,3,3,34.34,2,1,1,2021,2,9,84,103,4284
6099,87,0,1,35,0,1,2,6,2,3,3,14.491587417703,2,3,4,2020,2,7,10,9,510
34586,223,3,1,24,0,8,2,2,5,3,3,62.2434017595308,1,1,4,2019,1,2,37.5,194,1912.5
77989,664,3,1,48,8,9,1,1,2,2,3,22.05,2,1,4,2021,2,7,40,118,2040
75710,181,1,2,46,6,3,2,1,4,3,3,20,2,1,4,2021,2,7,40,79,1800
30538,406,3,1,48,7,8,1,5,5,3,14,69.7167563412759,2,1,4,2017,2,2,45,30,2295
87050,206,1,1,35,0,5,2,2,2,2,3,16.5982404692082,2,1,4,2019,2,7,40,23,2040
55909,97,0,1,35,0,3,1,6,6,3,1,62.7450807071484,2,1,4,2017,2,1,40,20,2040
40758,47,2,1,11,0,7,2,1,6,3,9,37.7,2,1,1,2021,2,1,37.5,155,1912.5
72709,919,1,1,35,4,5,2,1,6,1,3,17.462602842184,2,1,3,2018,1,2,44,25,2244
